Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
10, 519, 1264, 3, 0, 0, 0, 
10, 526, 922, 2, 2, 40, 5, 
10, 534, 1694, 1, 0, 0, 0, 
10, 544, 967, 8, 0, 0, 0, 
10, 559, 1172, 4, 0, 0, 0, 
10, 560, 1037, 3, 0, 0, 0, 
10, 567, 1266, 11, 9, 3, 1, 
10, 573, 1147, 49, 49, 11, 1.86, 
10, 574, 1294, 1, 0, 0, 0, 
10, 574, 1789, 6, 6, 6, 2, 
10, 578, 795, 18, 13, 6, 1, 
10, 578, 1450, 17, 16, 9, 1.81, 
10, 588, 1219, 1, 0, 0, 0, 
10, 592, 1650, 14, 0, 0, 0, 
10, 598, 887, 61, 56, 13, 1, 
10, 600, 1397, 8, 0, 0, 0, 
10, 600, 1512, 36, 34, 22, 2, 
10, 603, 1453, 18, 0, 0, 0, 
10, 611, 1291, 14, 0, 0, 0, 
10, 615, 1703, 46, 11, 189, 5, 
10, 617, 867, 1, 0, 0, 0, 
10, 618, 1284, 19, 0, 0, 0, 
10, 625, 1193, 4, 0, 0, 0, 
10, 625, 1247, 11, 0, 0, 0, 
10, 626, 1674, 8, 3, 6, 2, 
10, 644, 1270, 0, 0, 0, 0, 
10, 644, 1506, 3, 0, 0, 0, 
10, 646, 1265, 18, 0, 0, 0, 
10, 662, 1320, 51, 51, 10, 1, 
10, 669, 1740, 12, 12, 128, 5, 
10, 681, 1328, 33, 31, 16, 2, 
10, 683, 1734, 5, 0, 0, 0, 
10, 702, 1429, 19, 0, 0, 0, 
10, 716, 1313, 7, 1, 1, 1, 
10, 716, 1623, 14, 5, 3, 3, 
10, 720, 1245, 16, 1, 1, 1, 
10, 720, 1384, 6, 0, 0, 0, 
10, 723, 814, 19, 0, 0, 0, 
10, 747, 1473, 27, 0, 0, 0, 
10, 750, 910, 75, 0, 0, 0, 
10, 764, 372, 1, 0, 0, 0, 
10, 768, 1456, 10, 0, 0, 0, 
10, 772, 1797, 4, 0, 0, 0, 
10, 778, 944, 39, 0, 0, 0, 
10, 793, 863, 5, 0, 0, 0, 
10, 807, 1336, 3, 0, 0, 0, 
10, 821, 1205, 24, 16, 15, 2, 
10, 823, 1004, 17, 2, 6, 3, 
10, 831, 642, 2, 2, 19, 4, 
10, 834, 1608, 12, 12, 184, 5, 
10, 835, 1810, 14, 9, 11, 3, 
10, 846, 1160, 21, 21, 36, 3, 
10, 848, 1378, 7, 0, 0, 0, 
10, 849, 636, 21, 0, 0, 0, 
10, 851, 1011, 9, 0, 0, 0, 
10, 860, 918, 0, 0, 0, 0, 
10, 880, 441, 8, 7, 66, 4, 
10, 891, 482, 32, 0, 0, 0, 
10, 892, 1293, 12, 8, 2, 2, 
10, 893, 227, 5, 5, 6, 3, 
10, 905, 907, 17, 0, 0, 0, 
10, 905, 921, 16, 0, 0, 0, 
10, 934, 1551, 7, 1, 2, 1, 
10, 938, 613, 1, 0, 0, 0, 
10, 940, 1106, 0, 0, 0, 0, 
10, 944, 862, 14, 5, 57, 5, 
10, 944, 1785, 44, 0, 0, 0, 
10, 946, 590, 19, 0, 0, 0, 
10, 946, 1505, 2, 0, 0, 0, 
10, 947, 1478, 48, 28, 13, 3, 
10, 956, 1011, 5, 0, 0, 0, 
10, 964, 1000, 8, 0, 0, 0, 
10, 965, 1639, 13, 11, 9, 3, 
10, 969, 1195, 12, 2, 3, 1, 
10, 974, 1615, 4, 1, 2, 3, 
10, 977, 1708, 20, 17, 9, 1.71, 
10, 985, 1813, 4, 0, 0, 0, 
10, 986, 1194, 37, 33, 25, 3, 
10, 986, 1472, 23, 0, 0, 0, 
10, 986, 1664, 20, 1, 1, 1, 
10, 989, 267, 2, 0, 0, 0, 
10, 999, 1011, 1, 0, 0, 0, 
10, 1004, 690, 16, 0, 0, 0, 
10, 1007, 1238, 34, 31, 4, 1, 
10, 1018, 1073, 4, 0, 0, 0, 
10, 1028, 1407, 0, 0, 0, 0, 
10, 1029, 1221, 4, 0, 0, 0, 
10, 1030, 597, 30, 0, 0, 0, 
10, 1031, 344, 11, 10, 3, 1.5, 
10, 1037, 1111, 11, 11, 4, 1.73, 
10, 1038, 1393, 22, 21, 16, 2, 
10, 1041, 1283, 11, 0, 0, 0, 
10, 1049, 577, 36, 28, 5, 1, 
10, 1049, 1686, 9, 1, 1, 2, 
10, 1052, 668, 2, 1, 3, 1, 
10, 1054, 457, 9, 0, 0, 0, 
10, 1056, 632, 10, 10, 88, 4, 
10, 1066, 1735, 39, 38, 7, 1, 
10, 1076, 463, 18, 0, 0, 0, 
10, 1076, 1680, 15, 0, 0, 0, 
10, 1087, 580, 9, 0, 0, 0, 
10, 1095, 510, 5, 0, 0, 0, 
10, 1095, 793, 5, 0, 0, 0, 
10, 1097, 1376, 27, 0, 0, 0, 
10, 1103, 587, 49, 49, 75, 3, 
10, 1111, 207, 26, 4, 3, 3, 
10, 1114, 1652, 70, 0, 0, 0, 
10, 1118, 665, 1, 0, 0, 0, 
10, 1124, 1552, 39, 36, 22, 1.86, 
10, 1124, 1566, 1, 0, 0, 0, 
10, 1131, 825, 64, 0, 0, 0, 
10, 1133, 732, 9, 0, 0, 0, 
10, 1137, 778, 4, 4, 33, 4, 
10, 1138, 749, 24, 22, 32, 2.82, 
10, 1158, 1491, 1, 1, 6, 4, 
10, 1169, 1601, 5, 0, 0, 0, 
10, 1171, 646, 10, 8, 73, 4, 
10, 1173, 399, 1, 0, 0, 0, 
10, 1179, 706, 8, 0, 0, 0, 
10, 1180, 291, 18, 15, 27, 3, 
10, 1187, 1303, 12, 12, 23, 1.58, 
10, 1189, 905, 6, 0, 0, 0, 
10, 1203, 770, 5, 0, 0, 0, 
10, 1204, 429, 16, 10, 8, 2, 
10, 1205, 546, 7, 7, 5, 1, 
10, 1207, 714, 26, 22, 24, 3, 
10, 1212, 448, 3, 0, 0, 0, 
10, 1221, 728, 6, 0, 0, 0, 
10, 1237, 594, 36, 35, 12, 2, 
10, 1245, 1598, 17, 0, 0, 0, 
10, 1258, 288, 2, 1, 4, 3, 
10, 1265, 1292, 32, 0, 0, 0, 
10, 1266, 1146, 18, 12, 8, 1.92, 
10, 1266, 1306, 0, 0, 0, 0, 
10, 1270, 332, 22, 0, 0, 0, 
10, 1275, 1058, 14, 1, 3, 3, 
10, 1275, 1367, 10, 7, 7, 2.43, 
10, 1281, 887, 48, 0, 0, 0, 
10, 1289, 452, 11, 0, 0, 0, 
10, 1292, 1658, 0, 0, 0, 0, 
10, 1298, 1480, 23, 23, 203, 4, 
10, 1310, 1070, 5, 0, 0, 0, 
10, 1311, 896, 20, 19, 17, 3, 
10, 1319, 1023, 1, 0, 0, 0, 
10, 1335, 1454, 28, 28, 238, 4, 
10, 1347, 136, 18, 0, 0, 0, 
10, 1347, 1667, 18, 11, 3, 1, 
10, 1348, 1073, 3, 2, 1, 3, 
10, 1358, 1694, 30, 10, 3, 2, 
10, 1365, 770, 3, 3, 10, 3, 
10, 1371, 375, 36, 36, 583, 5, 
10, 1384, 411, 5, 2, 7, 3, 
10, 1395, 1419, 31, 28, 11, 2, 
10, 1403, 1671, 2, 1, 2, 1, 
10, 1406, 1630, 3, 0, 0, 0, 
10, 1413, 976, 11, 11, 33, 3, 
10, 1418, 268, 6, 3, 3, 1.33, 
10, 1427, 383, 44, 44, 346, 4, 
10, 1427, 491, 1, 0, 0, 0, 
10, 1443, 819, 18, 15, 33, 3, 
10, 1452, 795, 5, 5, 1, 1, 
10, 1463, 721, 0, 0, 0, 0, 
10, 1468, 1451, 23, 0, 0, 0, 
10, 1477, 1454, 25, 3, 62, 5, 
10, 1479, 790, 1, 1, 1, 3, 
10, 1485, 458, 1, 0, 0, 0, 
10, 1500, 1258, 46, 46, 22, 2, 
10, 1518, 426, 0, 0, 0, 0, 
10, 1518, 948, 32, 32, 14, 1, 
10, 1529, 981, 6, 6, 135, 5, 
10, 1555, 584, 20, 0, 0, 0, 
10, 1579, 938, 13, 13, 5, 2, 
10, 1582, 314, 6, 0, 0, 0, 
10, 1588, 99, 28, 10, 3, 1, 
10, 1588, 458, 78, 0, 0, 0, 
10, 1592, 182, 11, 0, 0, 0, 
10, 1613, 500, 3, 3, 45, 5, 
10, 1620, 333, 32, 29, 8, 2, 
10, 1622, 663, 2, 0, 0, 0, 
10, 1625, 606, 16, 14, 8, 1, 
10, 1631, 440, 33, 33, 382, 5, 
10, 1666, 603, 3, 0, 0, 0, 
10, 1701, 476, 3, 0, 0, 0, 
10, 1709, 804, 26, 26, 31, 3, 
10, 1714, 809, 7, 0, 0, 0, 
10, 1747, 683, 33, 0, 0, 0, 
10, 1759, 466, 19, 14, 190, 5, 
10, 1771, 156, 1, 0, 0, 0, 
10, 1779, 439, 23, 0, 0, 0, 
10, 1799, 176, 23, 0, 0, 0, 
10, 1806, 487, 9, 0, 0, 0, 
10, 1833, 393, 19, 0, 0, 0, 
10, 1849, 492, 33, 8, 1, 1, 
10, 1860, 455, 20, 11, 4, 2, 
10, 1861, 579, 4, 0, 0, 0, 
15, 107, 1045, 9, 0, 0, 0, 
15, 188, 1265, 3, 3, 45, 5, 
15, 201, 1144, 45, 0, 0, 0, 
15, 202, 1068, 9, 8, 5, 1.38, 
15, 211, 1173, 18, 0, 0, 0, 
15, 231, 1110, 60, 0, 0, 0, 
15, 290, 967, 20, 19, 1, 1, 
15, 306, 1024, 21, 21, 40, 3, 
15, 322, 1225, 6, 0, 0, 0, 
15, 325, 1208, 2, 2, 1, 1, 
15, 353, 1360, 18, 9, 6, 2, 
15, 372, 1085, 1, 1, 4, 2, 
15, 382, 1073, 90, 87, 38, 1, 
15, 392, 1203, 6, 0, 0, 0, 
15, 393, 1209, 4, 0, 0, 0, 
15, 398, 1098, 6, 4, 1, 2, 
15, 413, 1200, 1, 0, 0, 0, 
15, 415, 1556, 16, 0, 0, 0, 
15, 416, 1497, 14, 14, 203, 5, 
15, 437, 933, 19, 0, 0, 0, 
15, 451, 1089, 22, 0, 0, 0, 
15, 454, 1240, 0, 0, 0, 0, 
15, 460, 980, 30, 29, 6, 1, 
15, 461, 1659, 33, 11, 4, 1, 
15, 473, 1087, 8, 8, 9, 3, 
15, 473, 1465, 2, 0, 0, 0, 
15, 490, 1345, 18, 0, 0, 0, 
15, 499, 1738, 57, 0, 0, 0, 
15, 501, 1329, 0, 0, 0, 0, 
15, 504, 1590, 0, 0, 0, 0, 
15, 511, 1486, 9, 0, 0, 0, 
15, 517, 988, 6, 0, 0, 0, 
15, 519, 1663, 8, 0, 0, 0, 
15, 552, 955, 2, 0, 0, 0, 
15, 562, 828, 2, 0, 0, 0, 
15, 571, 1085, 5, 4, 1, 2, 
15, 575, 804, 34, 34, 662, 5, 
15, 584, 863, 34, 12, 9, 1, 
15, 597, 1245, 7, 0, 0, 0, 
15, 597, 1366, 8, 0, 0, 0, 
15, 625, 1010, 52, 43, 7, 1.88, 
15, 639, 1855, 3, 0, 0, 0, 
15, 648, 1396, 21, 4, 49, 4, 
15, 654, 1689, 3, 0, 0, 0, 
15, 656, 1049, 29, 28, 7, 2, 
15, 656, 1511, 3, 0, 0, 0, 
15, 660, 660, 28, 25, 519, 5, 
15, 664, 1625, 9, 0, 0, 0, 
15, 671, 1620, 1, 0, 0, 0, 
15, 680, 1298, 39, 0, 0, 0, 
15, 682, 1451, 30, 30, 238, 4, 
15, 706, 731, 4, 0, 0, 0, 
15, 706, 996, 10, 0, 0, 0, 
15, 706, 1394, 3, 0, 0, 0, 
15, 716, 1066, 4, 4, 3, 1, 
15, 731, 826, 2, 0, 0, 0, 
15, 733, 1626, 16, 13, 4, 2, 
15, 747, 936, 28, 27, 5, 2, 
15, 761, 1611, 54, 0, 0, 0, 
15, 777, 490, 31, 0, 0, 0, 
15, 778, 1052, 51, 0, 0, 0, 
15, 792, 1250, 40, 37, 1, 1, 
15, 794, 1812, 30, 29, 30, 2, 
15, 801, 1677, 36, 36, 43, 3, 
15, 809, 561, 5, 0, 0, 0, 
15, 813, 1656, 7, 7, 12, 3, 
15, 813, 1705, 1, 0, 0, 0, 
15, 814, 970, 7, 7, 9, 2, 
15, 816, 983, 12, 0, 0, 0, 
15, 833, 1822, 34, 30, 10, 2, 
15, 837, 1478, 1, 0, 0, 0, 
15, 846, 509, 113, 109, 22, 2, 
15, 848, 1700, 20, 19, 32, 3, 
15, 853, 1513, 46, 3, 1, 3, 
15, 855, 1496, 25, 25, 44, 3, 
15, 859, 385, 1, 0, 0, 0, 
15, 860, 1657, 0, 0, 0, 0, 
15, 865, 1184, 0, 0, 0, 0, 
15, 865, 1324, 5, 5, 61, 5, 
15, 870, 1639, 8, 0, 0, 0, 
15, 875, 359, 8, 0, 0, 0, 
15, 877, 1269, 5, 3, 4, 3, 
15, 877, 1285, 6, 0, 0, 0, 
15, 889, 1766, 21, 0, 0, 0, 
15, 889, 1832, 12, 11, 112, 4, 
15, 893, 363, 6, 0, 0, 0, 
15, 895, 1020, 7, 0, 0, 0, 
15, 901, 1152, 3, 1, 1, 1, 
15, 908, 410, 19, 18, 19, 2, 
15, 911, 1155, 11, 10, 19, 3, 
15, 914, 591, 9, 9, 1, 2, 
15, 918, 974, 10, 10, 165, 5, 
15, 925, 442, 11, 5, 3, 2, 
15, 929, 692, 14, 9, 18, 3, 
15, 929, 1301, 24, 0, 0, 0, 
15, 935, 1009, 18, 0, 0, 0, 
15, 935, 1378, 35, 21, 4, 1, 
15, 936, 1248, 20, 7, 1, 1, 
15, 940, 1234, 3, 0, 0, 0, 
15, 946, 1658, 5, 5, 4, 1.8, 
15, 954, 1369, 2, 0, 0, 0, 
15, 956, 329, 34, 0, 0, 0, 
15, 961, 1146, 10, 9, 51, 4, 
15, 962, 1308, 12, 12, 5, 2, 
15, 963, 1110, 14, 0, 0, 0, 
15, 970, 1604, 27, 25, 43, 3, 
15, 972, 1171, 15, 0, 0, 0, 
15, 976, 1159, 4, 0, 0, 0, 
15, 976, 1460, 25, 0, 0, 0, 
15, 979, 1218, 27, 25, 7, 1, 
15, 981, 1124, 28, 0, 0, 0, 
15, 981, 1189, 12, 0, 0, 0, 
15, 985, 270, 5, 1, 10, 4, 
15, 992, 1349, 2, 0, 0, 0, 
15, 1010, 403, 17, 0, 0, 0, 
15, 1010, 478, 6, 0, 0, 0, 
15, 1013, 237, 26, 0, 0, 0, 
15, 1027, 801, 12, 7, 1, 1, 
15, 1034, 1288, 5, 5, 23, 4, 
15, 1037, 686, 42, 38, 11, 2, 
15, 1044, 1060, 0, 0, 0, 0, 
15, 1048, 820, 0, 0, 0, 0, 
15, 1051, 1248, 17, 14, 1, 1, 
15, 1063, 629, 14, 6, 3, 1, 
15, 1071, 1592, 79, 70, 20, 2, 
15, 1074, 1417, 6, 0, 0, 0, 
15, 1075, 1509, 3, 0, 0, 0, 
15, 1078, 302, 10, 9, 3, 1.56, 
15, 1090, 1430, 24, 18, 6, 2, 
15, 1099, 1763, 10, 10, 5, 2, 
15, 1106, 1622, 11, 0, 0, 0, 
15, 1107, 971, 3, 0, 0, 0, 
15, 1108, 1250, 0, 0, 0, 0, 
15, 1120, 909, 0, 0, 0, 0, 
15, 1125, 964, 44, 44, 774, 5, 
15, 1138, 1455, 0, 0, 0, 0, 
15, 1140, 1721, 0, 0, 0, 0, 
15, 1141, 950, 7, 0, 0, 0, 
15, 1144, 1424, 28, 0, 0, 0, 
15, 1145, 512, 0, 0, 0, 0, 
15, 1147, 561, 0, 0, 0, 0, 
15, 1159, 328, 2, 0, 0, 0, 
15, 1167, 702, 29, 0, 0, 0, 
15, 1173, 484, 14, 11, 160, 5, 
15, 1173, 1485, 5, 0, 0, 0, 
15, 1180, 413, 17, 14, 18, 2, 
15, 1189, 407, 32, 32, 24, 2, 
15, 1211, 501, 10, 3, 2, 2, 
15, 1217, 232, 11, 0, 0, 0, 
15, 1220, 1329, 19, 18, 8, 1, 
15, 1222, 525, 9, 9, 8, 2, 
15, 1227, 648, 23, 0, 0, 0, 
15, 1233, 465, 11, 10, 4, 2, 
15, 1240, 407, 8, 0, 0, 0, 
15, 1250, 600, 0, 0, 0, 0, 
15, 1283, 1342, 19, 19, 6, 1, 
15, 1286, 968, 9, 9, 6, 3, 
15, 1292, 896, 6, 6, 75, 3.67, 
15, 1297, 1636, 8, 8, 12, 2, 
15, 1299, 1219, 8, 0, 0, 0, 
15, 1307, 716, 12, 12, 7, 1, 
15, 1307, 1416, 24, 24, 35, 3, 
15, 1313, 474, 39, 39, 52, 3, 
15, 1316, 866, 30, 0, 0, 0, 
15, 1316, 1161, 3, 3, 50, 5, 
15, 1320, 97, 0, 0, 0, 0, 
15, 1322, 377, 13, 13, 245, 5, 
15, 1323, 1650, 23, 23, 68, 3, 
15, 1336, 464, 6, 0, 0, 0, 
15, 1338, 513, 9, 0, 0, 0, 
15, 1338, 738, 0, 0, 0, 0, 
